,,,,,,Data Mean,,,,,Data Standard Deviation.,,,,,,Normalize,,,,,,,,,,,,
-6.7526,8.8172,-0.061983,-3.725,1,,,,,,,,,,,,,-2.527940705,1.174781388,-0.338654275,-1.205772318,,,,,,,,,
-4.577,3.4515,0.66719,-0.94742,1,,,,,,,,,,,,,-1.762628818,0.260544335,-0.169473786,0.116247022,,,,,,,,,
-2.9883,0.31245,0.45041,0.068951,1,,,,,,,,,,,,,-1.203771034,-0.274304021,-0.219770419,0.599999828,,,,,,,,,
-1.4781,0.14277,-1.1622,-0.48579,1,,,,,,,,,,,,,-0.672527233,-0.303215019,-0.593923259,0.335964829,,,,,,,,,
-0.46651,2.3383,-2.9812,-1.0431,1,,,,,,,,,,,,,-0.316679719,0.070871284,-1.015962076,0.070707088,,,,,,,,,
-0.8734,1.6533,-2.1964,-0.78061,1,,,,,,,,,,,,,-0.459811615,-0.045842729,-0.83387518,0.195642051,,,,,,,,,
-2.1234,1.1815,-0.55552,-0.81165,1,,,,,,,,,,,,,-0.899524733,-0.126230571,-0.453163221,0.180868227,,,,,,,,,
-2.3142,2.0838,-0.46813,-1.6767,1,,,,,,,,,,,,,-0.966642544,0.027508195,-0.43288726,-0.230861707,,,,,,,,,
-1.4233,-0.98912,2.3586,0.39481,1,,,,,,,,,,,,,-0.65325021,-0.496072573,0.222961989,0.755095954,,,,,,,,,
-3.0866,-6.6362,10.5405,-0.89182,1,,,,,,,,,,,,,-1.238350073,-1.458252676,2.121301404,0.142710445,,,,,,,,,
-4.7331,-6.1789,11.388,-1.0741,1,,,,,,,,,,,,,-1.817540192,-1.380335423,2.317935762,0.055952301,,,,,,,,,
-2.8829,3.8964,-0.1888,-1.1672,1,,,,,,,,,,,,,-1.166694424,0.336348809,-0.368077968,0.011640346,,,,,,,,,
-0.036127,1.525,-1.4089,-0.76121,1,,,,,,,,,,,,,-0.165283678,-0.067703179,-0.651161838,0.204875692,,,,,,,,,
-1.7104,-4.778,6.2109,0.3974,1,,,,,,,,,,,,,-0.754243519,-1.141642487,1.116760854,0.756328693,,,,,,,,,
-3.8203,-13.0551,16.9583,-2.3052,1,,,,,,,,,,,,,-1.496444085,-2.551939655,3.610339733,-0.530003102,,,,,,,,,
-3.7181,-8.5089,12.363,-0.95518,1,,,,,,,,,,,,,-1.46049314,-1.777333454,2.54415228,0.112553566,,,,,,,,,
-2.899,-0.60424,2.6045,1.3776,1,,,,,,,,,,,,,-1.172357929,-0.430494632,0.280014955,1.222865519,,,,,,,,,
-0.98193,2.7956,-1.2341,-1.5668,1,,,,,,,,,,,,,-0.497989267,0.148788537,-0.610605277,-0.17855361,,,,,,,,,
-0.17296,-1.1816,1.3818,0.7336,1,,,,,,,,,,,,,-0.21341749,-0.528868359,-0.003672159,0.916346731,,,,,,,,,
-1.9409,-8.6848,9.155,0.94049,1,,,,,,,,,,,,,-0.835326618,-1.80730425,1.799841932,1.014818271,,,,,,,,,
-3.5713,-12.4922,14.8881,-0.47027,1,,,,,,,,,,,,,-1.408853232,-2.456029701,3.13001826,0.343351742,,,,,,,,,
-2.9915,-6.6258,8.6521,1.8198,1,,,,,,,,,,,,,-1.204896699,-1.456480668,1.683160612,1.433335407,,,,,,,,,
-1.8483,0.31038,0.77344,1.4189,1,,,,,,,,,,,,,-0.80275267,-0.274656719,-0.144821986,1.242522702,,,,,,,,,
-2.2677,3.2964,-2.2563,-2.4642,1,,,,,,,,,,,,,-0.950285216,0.234117556,-0.847772995,-0.605680877,,,,,,,,,
-0.50816,2.868,-1.8108,-2.2612,1,,,,,,,,,,,,,-0.33133096,0.161124442,-0.744409447,-0.509060824,,,,,,,,,
0.14329,-1.0885,1.0039,0.48791,1,,,,,,,,,,,,,-0.102170072,-0.513005476,-0.091351362,0.79940791,,,,,,,,,
-0.90784,-7.9026,6.7807,0.34179,1,,,,,,,,,,,,,-0.471926591,-1.674028773,1.248964107,0.72986051,,,,,,,,,
-2.0042,-9.3676,9.3333,-0.10303,1,,,,,,,,,,,,,-0.85759369,-1.923643415,1.841210552,0.518143604,,,,,,,,,
-0.93587,-5.1008,4.5367,1.3866,1,,,,,,,,,,,,,-0.481786718,-1.196642901,0.72831809,1.227149166,,,,,,,,,
-0.40804,0.54214,-0.52725,0.6586,1,,,,,,,,,,,,,-0.296111698,-0.235168194,-0.446604102,0.880649667,,,,,,,,,
-0.8172,3.3812,-3.6684,-3.456,1,,,,,,,,,,,,,-0.440042114,0.24856624,-1.175404118,-1.077738849,,,,,,,,,
-4.8392,6.6755,-0.24278,-6.5775,1,,,,,,,,,,,,,-1.854863042,0.809866932,-0.380602242,-2.563450644,,,,,,,,,
-1.2792,2.1376,-0.47584,-1.3974,1,,,,,,,,,,,,,-0.602560082,0.03667493,-0.434676111,-0.097925842,,,,,,,,,
-0.66008,-3.226,3.8058,1.1836,1,,,,,,,,,,,,,-0.384771934,-0.877204314,0.558736907,1.130529114,,,,,,,,,
-1.7713,-10.7665,10.2184,-1.0043,1,,,,,,,,,,,,,-0.775666342,-2.16199558,2.046568747,0.089174369,,,,,,,,,
-3.0061,-12.2377,11.9552,-2.1603,1,,,,,,,,,,,,,-1.210032549,-2.412666612,2.449535772,-0.461036375,,,,,,,,,
-1.1022,-5.8395,4.5641,0.68705,1,,,,,,,,,,,,,-0.540296705,-1.322506611,0.734675354,0.894190753,,,,,,,,,
0.11806,0.39108,-0.98223,0.42843,1,,,,,,,,,,,,,-0.111045241,-0.260906615,-0.55216717,0.771097758,,,,,,,,,
0.11686,3.735,-4.4379,-4.3741,1,,,,,,,,,,,,,-0.111467366,0.308848602,-1.353941155,-1.514718506,,,,,,,,,
-2.7264,3.9213,-0.49212,-3.6371,1,,,,,,,,,,,,,-1.111642341,0.340591405,-0.438453347,-1.163935359,,,,,,,,,
-1.2369,-1.6906,2.518,0.51636,1,,,,,,,,,,,,,-0.58768019,-0.615594538,0.25994549,0.812948996,,,,,,,,,
-1.8439,-8.6475,7.6796,-0.66682,1,,,,,,,,,,,,,-0.80120488,-1.800948873,1.457524136,0.249801637,,,,,,,,,
-1.8554,-9.6035,7.7764,-0.97716,1,,,,,,,,,,,,,-0.805250241,-1.963837336,1.479983376,0.102091946,,,,,,,,,
0.16358,-3.3584,1.3749,1.3569,1,,,,,,,,,,,,,-0.095032648,-0.899763343,-0.005273076,1.213013129,,,,,,,,,
1.5077,1.9596,-3.0584,-0.12243,1,,,,,,,,,,,,,0.377789108,0.006346325,-1.033873784,0.508909964,,,,,,,,,
0.67886,4.1199,-4.569,-4.1414,1,,,,,,,,,,,,,0.086227652,0.37442995,-1.384358576,-1.403962416,,,,,,,,,
-3.9934,5.8333,0.54723,-4.9379,1,,,,,,,,,,,,,-1.557335557,0.66636833,-0.197306538,-1.783065233,,,,,,,,,
-2.3898,-0.78427,3.0141,0.76205,1,,,,,,,,,,,,,-0.993236393,-0.46116912,0.375049095,0.929887817,,,,,,,,,
-1.7976,-6.7686,6.6753,0.89912,1,,,,,,,,,,,,,-0.784917906,-1.480811706,1.224509521,0.995127771,,,,,,,,,
-0.70867,-5.5602,4.0483,0.903,1,,,,,,,,,,,,,-0.401864462,-1.274917963,0.615001016,0.996974499,,,,,,,,,
1.0194,1.1029,-2.3,0.59395,1,,,,,,,,,,,,,0.206019576,-0.139622865,-0.857912135,0.849878798,,,,,,,,,
1.7875,4.78,-5.1362,-3.2362,1,,,,,,,,,,,,,0.476214493,0.486901366,-1.515958585,-0.973122654,,,,,,,,,
0.27331,4.8773,-4.9194,-5.8198,1,,,,,,,,,,,,,-0.056432872,0.503479868,-1.465657312,-2.202815107,,,,,,,,,
-5.1661,8.0433,0.044265,-4.4983,1,,,,,,,,,,,,,-1.969856816,1.042920111,-0.314002939,-1.573832843,,,,,,,,,
-2.7028,1.6327,0.83598,-0.091393,1,,,,,,,,,,,,,-1.103340558,-0.049352669,-0.130311646,0.523682361,,,,,,,,,
-1.4904,-2.2183,1.6054,0.89394,1,,,,,,,,,,,,,-0.67685401,-0.705506925,0.048206829,0.992662294,,,,,,,,,
-0.014902,-1.0243,-0.94024,0.64955,1,,,,,,,,,,,,,-0.15781735,-0.502066732,-0.542424779,0.876342221,,,,,,,,,
0.88992,2.2638,-3.1046,-0.11855,1,,,,,,,,,,,,,0.160472332,0.05817757,-1.044592966,0.510756692,,,,,,,,,
1.0637,3.6957,-4.1594,-1.9379,1,,,,,,,,,,,,,0.221603009,0.302152455,-1.289324437,-0.355182681,,,,,,,,,
-0.8471,3.1329,-3.0112,-2.9388,1,,,,,,,,,,,,,-0.450560051,0.20625954,-1.022922584,-0.831571897,,,,,,,,,
-3.9594,4.0289,-0.35845,-3.8957,1,,,,,,,,,,,,,-1.545375361,0.358924877,-0.407439642,-1.287018835,,,,,,,,,
-5.8818,7.6584,0.5558,-2.9155,1,,,,,,,,,,,,,-2.221618959,0.977338762,-0.195318153,-0.820482009,,,,,,,,,
-3.7747,2.5162,0.83341,-0.30993,1,,,,,,,,,,,,,-1.48040335,0.101182851,-0.13090793,0.419667304,,,,,,,,,
-2.4198,-0.24418,0.70146,0.41809,1,,,,,,,,,,,,,-1.003789508,-0.369145658,-0.161522565,0.766176323,,,,,,,,,
-0.83535,0.80494,-1.6411,-0.19225,1,,,,,,,,,,,,,-0.446426748,-0.190390905,-0.705036172,0.475678377,,,,,,,,,
-0.30432,2.6528,-2.7756,-0.65647,1,,,,,,,,,,,,,-0.259626063,0.124457499,-0.968259393,0.254727831,,,,,,,,,
-0.60254,1.7237,-2.1501,-0.77027,1,,,,,,,,,,,,,-0.364531059,-0.033847596,-0.823132796,0.200563487,,,,,,,,,
-2.1059,1.1815,-0.53324,-0.82716,1,,,,,,,,,,,,,-0.89336875,-0.126230571,-0.447993883,0.173486074,,,,,,,,,
-2.0441,1.2271,0.18564,-1.091,1,,,,,,,,,,,,,-0.871629333,-0.118460996,-0.281201544,0.047908563,,,,,,,,,
-1.5621,-2.2121,4.2591,0.27972,1,,,,,,,,,,,,,-0.702075955,-0.704450535,0.663910187,0.70031762,,,,,,,,,
-3.2305,-7.2135,11.6433,-0.94613,1,,,,,,,,,,,,,-1.288969847,-1.55661618,2.377169688,0.116861011,,,,,,,,,
-4.8426,-4.9932,10.4052,-0.53104,1,,,,,,,,,,,,,-1.856059061,-1.17830943,2.089909512,0.314427601,,,,,,,,,
-2.3147,3.6668,-0.6969,-1.2474,1,,,,,,,,,,,,,-0.966818429,0.297228316,-0.485965776,-0.026531714,,,,,,,,,
-0.11716,0.60422,-0.38587,-0.059065,1,,,,,,,,,,,,,-0.193788697,-0.224590667,-0.413801547,0.539069223,,,,,,,,,
-2.0066,-6.719,9.0162,0.099985,1,,,,,,,,,,,,,-0.85843794,-1.472360589,1.76763798,0.614770797,,,,,,,,,
-3.6961,-13.6779,17.5795,-2.6181,1,,,,,,,,,,,,,-1.45275419,-2.658055695,3.754468657,-0.678931252,,,,,,,,,
-3.6012,-6.5389,10.5234,-0.48967,1,,,,,,,,,,,,,-1.41937117,-1.441674175,2.117333915,0.334118101,,,,,,,,,
-2.6286,0.18002,1.7956,0.97282,1,,,,,,,,,,,,,-1.077239187,-0.296868162,0.092336451,1.030206086,,,,,,,,,
-0.82601,2.9611,-1.2864,-1.4647,1,,,,,,,,,,,,,-0.443141212,0.176987324,-0.622739763,-0.129958007,,,,,,,,,
0.31803,-0.99326,1.0947,0.88619,1,,,,,,,,,,,,,-0.040701695,-0.496777969,-0.070284223,0.988973597,,,,,,,,,
-1.4454,-8.4385,8.8483,0.96894,1,,,,,,,,,,,,,-0.661024338,-1.76533832,1.728682336,1.028359358,,,,,,,,,
-3.1423,-13.0365,15.6773,-0.66165,1,,,,,,,,,,,,,-1.25794369,-2.548770486,3.31312603,0.252262354,,,,,,,,,
-2.5373,-6.959,8.8054,1.5289,1,,,,,,,,,,,,,-1.045122541,-1.51325309,1.718728809,1.294878395,,,,,,,,,
-1.366,0.18416,0.90539,1.5806,1,,,,,,,,,,,,,-0.633093761,-0.296162767,-0.114207351,1.319485571,,,,,,,,,
-1.7064,3.3088,-2.2829,-2.1978,1,,,,,,,,,,,,,-0.752836437,0.236230335,-0.853944645,-0.478884907,,,,,,,,,
-0.41965,2.9094,-1.7859,-2.2069,1,,,,,,,,,,,,,-0.300195754,0.168178398,-0.738632225,-0.48321615,,,,,,,,,
0.37637,-0.82358,0.78543,0.74524,1,,,,,,,,,,,,,-0.020179405,-0.467866971,-0.142040103,0.921886915,,,,,,,,,
-0.55355,-7.9233,6.7156,0.74394,1,,,,,,,,,,,,,-0.347297823,-1.677555751,1.233859804,0.921268166,,,,,,,,,
-1.6001,-9.5828,9.4044,0.081882,1,,,,,,,,,,,,,-0.715443234,-1.960310358,1.857706957,0.606154477,,,,,,,,,
-0.37013,-5.554,4.7749,1.547,1,,,,,,,,,,,,,-0.282776079,-1.273861574,0.783584525,1.303493287,,,,,,,,,
0.12126,0.22347,-0.47327,0.97024,1,,,,,,,,,,,,,-0.109919576,-0.289464916,-0.434079827,1.028978107,,,,,,,,,
-0.27068,3.2674,-3.5562,-3.0888,1,,,,,,,,,,,,,-0.247792503,0.229176379,-1.149371817,-0.902966024,,,,,,,,,
-5.119,6.6486,-0.049987,-6.5206,1,,,,,,,,,,,,,-1.953288426,0.805283564,-0.335871,-2.536368472,,,,,,,,,
-1.3946,2.3134,-0.44499,-1.4905,1,,,,,,,,,,,,,-0.643154397,0.066628687,-0.427518388,-0.142237797,,,,,,,,,
-0.69879,-3.3771,4.1211,1.5043,1,,,,,,,,,,,,,-0.398388969,-0.902949551,0.631891849,1.283169758,,,,,,,,,
-1.48,-10.5244,9.9176,-0.5026,1,,,,,,,,,,,,,-0.673195597,-2.12074527,1.976778051,0.327963927,,,,,,,,,
-2.6649,-12.813,12.6689,-1.9082,1,,,,,,,,,,,,,-1.090008456,-2.510689344,2.615126263,-0.341046644,,,,,,,,,
-0.62684,-6.301,4.7843,1.106,1,,,,,,,,,,,,,-0.373079082,-1.401139483,0.785765485,1.093594552,,,,,,,,,
0.518,0.25865,-0.84085,0.96118,1,,,,,,,,,,,,,0.02964185,-0.283470757,-0.519364615,1.024665901,,,,,,,,,
0.64376,3.764,-4.4738,-4.0483,1,,,,,,,,,,,,,0.073880508,0.313789779,-1.362270563,-1.359650461,,,,,,,,,
-2.9821,4.1986,-0.5898,-3.9642,1,,,,,,,,,,,,,-1.201590057,0.387839283,-0.461116762,-1.319622153,,,,,,,,,
-1.4628,-1.5706,2.4357,0.49826,1,,,,,,,,,,,,,-0.667145145,-0.595148288,0.240850495,0.804334104,,,,,,,,,
-1.7101,-8.7903,7.9735,-0.45475,1,,,,,,,,,,,,,-0.754137988,-1.825279911,1.525713915,0.350738654,,,,,,,,,
-1.5572,-9.8808,8.1088,-1.0806,1,,,,,,,,,,,,,-0.700352279,-2.011085213,1.557105807,0.052858556,,,,,,,,,
0.74428,-3.7723,1.6131,1.5754,1,,,,,,,,,,,,,0.109240478,-0.970285869,0.049993359,1.317010575,,,,,,,,,
2.0177,1.7982,-2.9581,0.2099,1,,,,,,,,,,,,,0.55719206,-0.021153882,-1.010602484,0.667086033,,,,,,,,,
1.164,3.913,-4.5544,-3.8672,1,,,,,,,,,,,,,0.25688559,0.339177207,-1.380971128,-1.273453951,,,,,,,,,
-4.3667,6.0692,0.57208,-5.4668,1,,,,,,,,,,,,,-1.688651483,0.706562251,-0.191540917,-2.034800927,,,,,,,,,
-2.5919,-1.0553,3.8949,0.77757,1,,,,,,,,,,,,,-1.06432921,-0.50734868,0.579409617,0.93727473,,,,,,,,,
-1.8046,-6.8141,6.7019,1.1681,1,,,,,,,,,,,,,-0.7873803,-1.488564243,1.230681172,1.123151721,,,,,,,,,
-0.71868,-5.7154,3.8298,1.0233,1,,,,,,,,,,,,,-0.405385685,-1.301361781,0.564305314,1.054232589,,,,,,,,,
1.4378,0.66837,-2.0267,1.0271,1,,,,,,,,,,,,,0.353200351,-0.213660442,-0.794501905,1.056041241,,,,,,,,,
2.1943,4.5503,-4.976,-2.7254,1,,,,,,,,,,,,,0.61931473,0.447763835,-1.478789471,-0.730001851,,,,,,,,,
0.7376,4.8525,-4.7986,-5.6659,1,,,,,,,,,,,,,0.106890651,0.499254309,-1.437629666,-2.129564733,,,,,,,,,
-5.637,8.1261,0.13081,-5.0142,1,,,,,,,,,,,,,-2.135505542,1.057028024,-0.293923033,-1.819381046,,,,,,,,,
-3.0193,1.7775,0.73745,-0.45346,1,,,,,,,,,,,,,-1.214675919,-0.02468086,-0.153172276,0.351352644,,,,,,,,,
-1.6706,-2.09,1.584,0.71162,1,,,,,,,,,,,,,-0.740243053,-0.683646475,0.043241666,0.905885111,,,,,,,,,
-0.1269,-1.1505,-0.95138,0.57843,1,,,,,,,,,,,,,-0.197214941,-0.523569372,-0.545009447,0.842491886,,,,,,,,,
1.2198,2.0982,-3.1954,0.12843,1,,,,,,,,,,,,,0.276514383,0.029961745,-1.065660105,0.628309503,,,,,,,,,
1.4501,3.6067,-4.0557,-1.5966,1,,,,,,,,,,,,,0.357527128,0.286988152,-1.26526428,-0.192737243,,,,,,,,,
-0.40857,3.0977,-2.9607,-2.6892,1,,,,,,,,,,,,,-0.296298137,0.200261973,-1.011205729,-0.712772069,,,,,,,,,
-3.8952,3.8157,-0.31304,-3.8194,1,,,,,,,,,,,,,-1.522791695,0.322598705,-0.396903753,-1.250703022,,,,,,,,,
-6.3679,8.0102,0.4247,-3.2207,1,,,,,,,,,,,,,-2.392614596,1.037280353,-0.225735574,-0.965745261,,,,,,,,,
-4.1429,2.7749,0.68261,-0.71984,1,,,,,,,,,,,,,-1.609925246,0.145261559,-0.165896085,0.224566192,,,,,,,,,
-2.6864,-0.097265,0.61663,0.061192,1,,,,,,,,,,,,,-1.097571521,-0.344113484,-0.181204563,0.596306847,,,,,,,,,
-1.0555,0.79459,-1.6968,-0.46768,1,,,,,,,,,,,,,-0.523869022,-0.192154394,-0.717959516,0.34458448,,,,,,,,,
-0.29858,2.4769,-2.9512,-0.66165,1,,,,,,,,,,,,,-0.2576069,0.094486703,-1.009001568,0.252262354,,,,,,,,,
-0.49948,1.7734,-2.2469,-0.68104,1,,,,,,,,,,,,,-0.328277592,-0.02537944,-0.845592036,0.243033473,,,,,,,,,
-1.9881,0.99945,-0.28562,-0.70044,1,,,,,,,,,,,,,-0.851930185,-0.157249237,-0.390541848,0.233799833,,,,,,,,,
-1.9389,1.5706,0.045979,-1.122,1,,,,,,,,,,,,,-0.834623077,-0.059933604,-0.313605262,0.033153777,,,,,,,,,
-1.4375,-1.8624,4.026,0.55127,1,,,,,,,,,,,,,-0.658245351,-0.644866754,0.609827038,0.829564789,,,,,,,,,
-3.1875,-7.5756,11.8678,-0.57889,1,,,,,,,,,,,,,-1.273843716,-1.618312741,2.429257491,0.291652874,,,,,,,,,
-4.6765,-5.6636,10.969,-0.33449,1,,,,,,,,,,,,,-1.797629982,-1.292535816,2.220720664,0.407977706,,,,,,,,,
-2.0285,3.8468,-0.63435,-1.175,1,,,,,,,,,,,,,-0.866141713,0.327897692,-0.471453116,0.007927851,,,,,,,,,
0.26637,0.73252,-0.67891,0.03533,1,,,,,,,,,,,,,-0.058874159,-0.202730217,-0.481791791,0.583997548,,,,,,,,,
-1.7589,-6.4624,8.4773,0.31981,1,,,,,,,,,,,,,-0.771304388,-1.42863969,1.64260405,0.719398891,,,,,,,,,
-3.5985,-13.6593,17.6052,-2.4927,1,,,,,,,,,,,,,-1.418421389,-2.654886526,3.760431492,-0.619245761,,,,,,,,,
-3.3582,-7.2404,11.4419,-0.57113,1,,,,,,,,,,,,,-1.33389094,-1.561199548,2.330441476,0.29534633,,,,,,,,,
-2.3629,-0.10554,1.9336,1.1358,1,,,,,,,,,,,,,-0.983773767,-0.345523423,0.124354789,1.107778185,,,,,,,,,
-2.1802,3.3791,-1.2256,-2.6621,1,,,,,,,,,,,,,-0.919505297,0.24820843,-0.608633133,-0.699873529,,,,,,,,,
-0.40951,-0.15521,0.060545,-0.088807,1,,,,,,,,,,,,,-0.296628801,-0.353986467,-0.310225704,0.524913196,,,,,,,,,
-2.2918,-7.257,7.9597,0.9211,1,,,,,,,,,,,,,-0.958762884,-1.564027946,1.522512081,1.00558939,,,,,,,,,
-4.0214,-12.8006,15.6199,-0.95647,1,,,,,,,,,,,,,-1.567185131,-2.508576565,3.299808258,0.111939576,,,,,,,,,
-3.3884,-8.215,10.3315,0.98187,1,,,,,,,,,,,,,-1.344514408,-1.727257179,2.072809863,1.034513531,,,,,,,,,
-2.0046,-0.49457,1.333,1.6543,1,,,,,,,,,,,,,-0.857734399,-0.411808463,-0.014994586,1.354563886,,,,,,,,,
-1.7063,2.7956,-2.378,-2.3491,1,,,,,,,,,,,,,-0.75280126,0.148788537,-0.876009457,-0.550897783,,,,,,,,,
-1.6386,3.3584,-1.7302,-3.5646,1,,,,,,,,,,,,,-0.728986398,0.244681452,-0.725708882,-1.129428197,,,,,,,,,
-0.41645,0.32487,-0.33617,-0.36036,1,,,,,,,,,,,,,-0.299070088,-0.272187834,-0.402270305,0.395664599,,,,,,,,,
-1.5877,-6.6072,5.8022,0.31593,1,,,,,,,,,,,,,-0.711081279,-1.453311499,1.02193553,0.717552162,,,,,,,,,
-2.5961,-9.349,9.7942,-0.28018,1,,,,,,,,,,,,,-1.065806646,-1.920474246,1.948147161,0.43382714,,,,,,,,,
-1.5228,-6.4789,5.7568,0.87325,1,,,,,,,,,,,,,-0.688251374,-1.431451049,1.01140196,0.982814664,,,,,,,,,
-0.53072,-0.097265,-0.21793,1.0426,1,,,,,,,,,,,,,-0.339266902,-0.344113484,-0.374836621,1.063418634,,,,,,,,,
-0.49081,2.8452,-3.6436,-3.1004,1,,,,,,,,,,,,,-0.325227742,0.157239654,-1.169650098,-0.90848717,,,,,,,,,
-6.5773,6.8017,0.85483,-7.5344,1,,,,,,,,,,,,,-2.466275338,0.831369572,-0.125938127,-3.018897582,,,,,,,,,
-2.4621,2.7645,-0.62578,-2.8573,1,,,,,,,,,,,,,-1.0186694,0.143489551,-0.469464731,-0.792781088,,,,,,,,,
-1.3995,-1.9162,2.5154,0.59912,1,,,,,,,,,,,,,-0.644878072,-0.654033489,0.259342246,0.852339516,,,,,,,,,
-2.3221,-9.3304,9.233,-0.79871,1,,,,,,,,,,,,,-0.96942153,-1.917305077,1.817939253,0.18702716,,,,,,,,,
-3.73,-12.9723,12.9817,-2.684,1,,,,,,,,,,,,,-1.464679209,-2.537831742,2.687701162,-0.710297072,,,,,,,,,
-1.6988,-7.1163,5.7902,0.16723,1,,,,,,,,,,,,,-0.750162981,-1.540054717,1.019151326,0.646776784,,,,,,,,,
-0.26654,-0.64562,-0.42014,0.89136,1,,,,,,,,,,,,,-0.246336173,-0.437545181,-0.421752767,0.991434315,,,,,,,,,
0.33325,3.3108,-4.5081,-4.012,1,,,,,,,,,,,,,-0.035347749,0.236571106,-1.370228744,-1.342373082,,,,,,,,,
-4.2091,4.7283,-0.49126,-5.2159,1,,,,,,,,,,,,,-1.633212453,0.47809244,-0.438253812,-1.91538235,,,,,,,,,
-2.3142,-0.68494,1.9833,-0.44829,1,,,,,,,,,,,,,-0.966642544,-0.444244736,0.135886031,0.353813361,,,,,,,,,
-2.4835,-7.4494,6.8964,-0.64484,1,,,,,,,,,,,,,-1.026197288,-1.5968101,1.275808467,0.260263256,,,,,,,,,
-2.7611,-10.5099,9.0239,-1.9547,1,,,,,,,,,,,,,-1.123848777,-2.118274681,1.769424511,-0.363178824,,,,,,,,,
-0.36025,-4.449,2.1067,0.94308,1,,,,,,,,,,,,,-0.279300586,-1.085585683,0.164516922,1.01605101,,,,,,,,,
1.0117,0.9022,-2.3506,0.42714,1,,,,,,,,,,,,,0.203310943,-0.173819219,-0.869652192,0.770483769,,,,,,,,,
0.96708,3.8426,-4.9314,-4.1323,1,,,,,,,,,,,,,0.187614944,0.327182073,-1.468441515,-1.399631172,,,,,,,,,
-5.2049,7.259,0.070827,-7.3004,1,,,,,,,,,,,,,-1.983505511,0.909286825,-0.307840105,-2.907522743,,,,,,,,,
-3.3203,-0.02691,2.9618,-0.44958,1,,,,,,,,,,,,,-1.320558838,-0.332126017,0.362914608,0.353199372,,,,,,,,,
-2.565,-5.7899,6.0122,0.046968,1,,,,,,,,,,,,,-1.054866583,-1.314055494,1.070659087,0.58953678,,,,,,,,,
-1.5951,-6.572,4.7689,-0.94354,1,,,,,,,,,,,,,-0.713684381,-1.447313932,0.782192424,0.11809375,,,,,,,,,
0.7049,0.17174,-1.7859,0.36119,1,,,,,,,,,,,,,0.095387756,-0.298278953,-0.738632225,0.739094151,,,,,,,,,
1.7331,3.9544,-4.7412,-2.5017,1,,,,,,,,,,,,,0.457078178,0.346231163,-1.424311893,-0.623529409,,,,,,,,,
0.6818,4.8504,-5.2133,-6.1043,1,,,,,,,,,,,,,0.087261857,0.4988965,-1.533847091,-2.338225969,,,,,,,,,
-6.3364,9.2848,0.014275,-6.7844,1,,,,,,,,,,,,,-2.381533825,1.254453611,-0.320961127,-2.661926944,,,,,,,,,
-3.8053,2.4273,0.6809,-1.0871,1,,,,,,,,,,,,,-1.491167528,0.086035587,-0.166292834,0.04976481,,,,,,,,,
-2.1979,-2.1252,1.7151,0.45171,1,,,,,,,,,,,,,-0.925731635,-0.689644042,0.073659087,0.782178127,,,,,,,,,
-0.87874,-2.2121,-0.051701,0.099985,1,,,,,,,,,,,,,-0.46169007,-0.704450535,-0.336268677,0.614770797,,,,,,,,,
0.74067,1.7299,-3.1963,-0.1457,1,,,,,,,,,,,,,0.107970586,-0.032791206,-1.06586892,0.497834355,,,,,,,,,
0.98296,3.4226,-3.9692,-1.7116,1,,,,,,,,,,,,,0.193201059,0.255620196,-1.245194814,-0.247472741,,,,,,,,,
-0.3489,3.1929,-3.4054,-3.1832,1,,,,,,,,,,,,,-0.275307991,0.216482665,-1.114383662,-0.947896729,,,,,,,,,
-3.8552,3.5219,-0.38415,-3.8608,1,,,,,,,,,,,,,-1.508720875,0.272539468,-0.413402477,-1.270407801,,,,,,,,,
-6.9599,8.9931,0.2182,-4.572,1,,,,,,,,,,,,,-2.600862729,1.204752183,-0.273647073,-1.608911158,,,,,,,,,
-4.7462,3.1205,1.075,-1.2966,1,,,,,,,,,,,,,-1.822148386,0.20414676,-0.074854957,-0.049948988,,,,,,,,,
-3.2051,-0.14279,0.97565,0.045675,1,,,,,,,,,,,,,-1.280034877,-0.35187028,-0.09790584,0.588921363,,,,,,,,,
-1.7549,-0.080711,-0.75774,-0.3707,1,,,,,,,,,,,,,-0.769897306,-0.341292923,-0.500081687,0.390743164,,,,,,,,,
-0.59587,2.4811,-2.8673,-0.89828,1,,,,,,,,,,,,,-0.36218475,0.095202322,-0.989535346,0.139635738,,,,,,,,,
-0.89542,2.0279,-2.3652,-1.2746,1,,,,,,,,,,,,,-0.467557602,0.017983649,-0.87303964,-0.039477849,,,,,,,,,
-2.0754,1.2767,-0.64206,-1.2642,1,,,,,,,,,,,,,-0.88263975,-0.110009879,-0.473241967,-0.034527856,,,,,,,,,
-3.2778,1.8023,0.1805,-2.3931,1,,,,,,,,,,,,,-1.305608592,-0.020455301,-0.282394111,-0.571840061,,,,,,,,,
-2.2183,-1.254,2.9986,0.36378,1,,,,,,,,,,,,,-0.932907753,-0.541204264,0.371452832,0.740326889,,,,,,,,,
-3.5895,-6.572,10.5251,-0.16381,1,,,,,,,,,,,,,-1.415255455,-1.447313932,2.117728343,0.489214704,,,,,,,,,
-5.0477,-5.8023,11.244,-0.3901,1,,,,,,,,,,,,,-1.92820719,-1.316168274,2.284525323,0.381509523,,,,,,,,,
-3.5741,3.944,-0.07912,-2.1203,1,,,,,,,,,,,,,-1.409838189,0.344459155,-0.34263035,-0.441997941,,,,,,,,,
